DayofMonth,FltNum,PlaneID,Destination,TaxiOut,SchedTime,ActTime,Distance
23,439,998DL,MCI,17,132,125,683
23,545,304DL,MCI,23,136,138,683
23,961,926DL,MCI,16,127,124,683
23,1094,3736C,MCI,28,136,135,683
23,1236,3736C,MCI,12,128,113,683
23,1559,3738B,MCI,30,133,133,683
23,1688,3732J,MCI,17,136,122,683
23,1801,398DA,MCI,15,130,120,683
23,1867,3730B,MCI,17,130,128,683
24,359,909DE,MCI,29,136,136,683
24,373,3733Z,MCI,12,126,117,683
24,439,903DL,MCI,32,132,139,683
24,545,243WA,MCI,41,136,149,683
24,961,942DL,MCI,20,127,128,683
24,1094,37700,MCI,29,136,136,683
24,1236,397DA,MCI,24,128,127,683
24,1559,3733Z,MCI,16,133,122,683
24,1801,3731T,MCI,19,130,127,683
24,1867,3732J,MCI,23,130,124,683
25,359,984DL,MCI,30,136,141,683
25,373,3734B,MCI,14,126,118,683
25,439,920DE,MCI,23,132,131,683
25,545,322DL,MCI,31,136,143,683
25,961,938DL,MCI,17,127,123,683
25,1094,3736C,MCI,31,136,135,683
25,1236,3737C,MCI,16,128,120,683
25,1559,3734B,MCI,20,133,126,683
25,1801,3738B,MCI,30,130,140,683
25,1867,399DA,MCI,17,130,122,683
26,359,913DE,MCI,34,136,145,683
26,373,3732J,MCI,13,126,123,683
26,439,917DE,MCI,28,132,137,683
26,545,314DA,MCI,24,136,137,683
26,961,930DL,MCI,23,127,138,683
26,1094,3739,MCI,22,136,131,683
26,1236,398DA,MCI,9,128,117,683
26,1559,3732J,MCI,12,133,117,683
26,1801,3733Z,MCI,20,130,130,683
26,1867,3730B,MCI,19,130,126,683
27,359,939DL,MCI,28,136,135,683
27,373,3737C,MCI,12,126,119,683
27,439,912DE,MCI,29,132,134,683
27,545,325DL,MCI,25,136,139,683
27,961,935DL,MCI,14,127,125,683
27,1094,398DA,MCI,25,136,136,683
27,1236,3735D,MCI,16,128,117,683
27,1559,3737C,MCI,21,133,129,683
27,1801,396DA,MCI,16,130,122,683
27,1867,397DA,MCI,13,130,117,683
28,359,937DL,MCI,34,136,147,683
28,373,3731T,MCI,18,126,125,683
28,439,963DL,MCI,17,132,126,683
28,545,324DL,MCI,34,136,156,683
28,961,945DL,MCI,17,127,128,683
28,1094,385D,MCI,38,136,153,683
28,1236,3732J,MCI,33,128,141,683
28,1559,3731T,MCI,38,133,146,683
28,1801,395D,MCI,30,130,138,683
28,1867,398DA,MCI,18,130,128,683
29,359,979DL,MCI,41,136,156,683
29,373,3736C,MCI,36,126,144,683
29,439,906DL,MCI,11,132,122,683
29,545,243WA,MCI,20,136,129,683
29,961,953DL,MCI,19,127,132,683
29,1094,3732J,MCI,15,136,122,683
29,1236,396DA,MCI,54,128,168,683
29,1559,3738B,MCI,19,133,127,683
29,1801,399DA,MCI,34,130,146,683
29,1867,3731T,MCI,18,130,121,683
30,373,3739,MCI,14,126,122,683
30,439,910DE,MCI,27,132,136,683
30,545,324DL,MCI,5,136,107,683
30,961,920DL,MCI,17,127,126,683
30,1094,3735D,MCI,18,136,126,683
30,1236,3735D,MCI,19,128,125,683
30,1559,396DA,MCI,29,133,137,683
30,1688,3733Z,MCI,29,136,137,683
30,1801,3730B,MCI,22,130,126,683
30,1867,3764D,MCI,20,130,123,683
31,359,917DL,MCI,23,136,136,683
31,373,372DA,MCI,15,126,120,683
31,439,933DL,MCI,32,132,137,683
31,545,237WA,MCI,40,136,153,683
31,961,949DL,MCI,51,127,164,683
31,1094,397DA,MCI,21,136,131,683
31,1236,3737C,MCI,25,128,130,683
31,1559,372DA,MCI,31,133,135,683
31,1801,3736C,MCI,22,130,126,683
31,1867,3735D,MCI,26,130,134,683
1,157,867DA,MCO,27,83,86,399
1,595,842MH,MCO,31,89,96,399
1,706,117DL,MCO,22,92,85,399
1,991,908DE,MCO,11,78,70,399
1,995,136DL,MCO,36,83,98,399
1,1039,126DL,MCO,24,84,109,399
1,1097,843MH,MCO,16,82,79,399
1,1129,843MH,MCO,23,93,89,399
1,1251,825MH,MCO,33,86,95,399
1,1448,667D,MCO,21,80,84,399
1,1567,843MH,MCO,19,81,95,399
1,1720,133D,MCO,13,80,73,399
2,157,866DA,MCO,15,83,77,399
2,595,840MH,MCO,22,89,85,399
2,706,140LL,MCO,23,92,86,399
2,991,996DL,MCO,13,78,77,399
2,995,133D,MCO,14,83,80,399
2,1039,172DZ,MCO,28,84,90,399
2,1097,830MH,MCO,17,82,78,399
2,1129,830MH,MCO,25,93,87,399
2,1251,831MH,MCO,21,86,80,399
2,1448,634DL,MCO,14,80,77,399
2,1567,830MH,MCO,19,81,83,399
2,1720,132D,MCO,14,80,75,399
3,157,864DA,MCO,14,83,77,399
3,595,825MH,MCO,28,89,91,399
3,706,123D,MCO,35,92,96,399
3,991,900DE,MCO,14,78,77,399
3,995,132D,MCO,25,83,88,399
3,1039,144DA,MCO,24,84,89,399
3,1097,835MH,MCO,15,82,78,399
3,1129,835MH,MCO,15,93,74,399
3,1251,834MH,MCO,17,86,89,399
3,1448,118DL,MCO,20,80,82,399
3,1567,835MH,MCO,20,81,82,399
3,1720,172DZ,MCO,13,80,73,399
4,157,867DA,MCO,11,83,72,399
4,595,843MH,MCO,34,89,101,399
4,706,139DL,MCO,35,92,100,399
4,991,922DL,MCO,19,78,81,399
4,995,172DZ,MCO,16,83,78,399
4,1039,124DE,MCO,11,84,77,399
4,1097,840MH,MCO,16,82,74,399
4,1129,840MH,MCO,21,93,82,399
4,1251,836MH,MCO,24,86,90,399
4,1448,627DL,MCO,19,80,83,399
4,1567,840MH,MCO,17,81,81,399
4,1720,128DL,MCO,14,80,76,399
5,157,866DA,MCO,15,83,78,399
5,595,829MH,MCO,22,89,85,399
5,706,119DL,MCO,32,92,97,399
5,991,981DL,MCO,12,78,75,399
5,995,128DL,MCO,19,83,82,399
5,1039,144DA,MCO,19,84,82,399
5,1097,828MH,MCO,14,82,72,399
5,1129,828MH,MCO,27,93,90,399
5,1251,829MH,MCO,20,86,80,399
5,1448,661D,MCO,11,80,77,399
5,1567,828MH,MCO,19,81,84,399
5,1720,124DE,MCO,10,80,70,399
6,157,867DA,MCO,18,83,79,399
6,595,835MH,MCO,26,89,87,399
6,706,121DE,MCO,24,92,87,399
6,991,992DL,MCO,10,78,71,399
6,995,124DE,MCO,18,83,80,399
6,1039,136DL,MCO,14,84,78,399
6,1097,844MH,MCO,14,82,77,399
6,1129,844MH,MCO,35,93,98,399
6,1251,827MH,MCO,17,86,77,399
6,1448,665D,MCO,13,80,74,399
6,1567,844MH,MCO,17,81,76,399
6,1720,139DL,MCO,10,80,73,399
7,157,865DA,MCO,17,83,77,399
7,595,842MH,MCO,25,89,82,399
7,706,122DL,MCO,23,92,86,399
7,991,991DL,MCO,10,78,72,399
7,995,139DL,MCO,19,83,86,399
7,1039,139DL,MCO,39,84,100,399
7,1097,841MH,MCO,16,82,85,399
7,1129,841MH,MCO,17,93,83,399
7,1251,836MH,MCO,23,86,84,399
7,1448,683DA,MCO,14,80,77,399
7,1567,841MH,MCO,12,81,77,399
7,1720,135DL,MCO,14,80,78,399
8,157,865DA,MCO,17,83,84,399
8,595,139DL,MCO,24,89,86,399
8,706,123D,MCO,20,92,82,399
8,991,958DL,MCO,7,78,68,399
8,995,178DZ,MCO,24,83,89,399
8,1039,119DL,MCO,14,84,75,399
8,1097,826MH,MCO,15,82,79,399
8,1129,826MH,MCO,23,93,86,399
8,1251,830MH,MCO,36,86,97,399
8,1448,692DL,MCO,21,80,82,399
8,1567,826MH,MCO,15,81,76,399
8,1720,120DL,MCO,13,80,76,399
9,157,867DA,MCO,16,83,78,399
9,595,827MH,MCO,16,89,78,399
9,706,118DL,MCO,17,92,83,399
9,991,917DE,MCO,11,78,74,399
9,995,137DL,MCO,21,83,85,399
9,1039,122DL,MCO,13,84,75,399
9,1097,830MH,MCO,13,82,72,399
9,1129,830MH,MCO,21,93,79,399
9,1251,833MH,MCO,19,86,84,399
9,1448,622DL,MCO,20,80,82,399
9,1567,830MH,MCO,17,81,81,399
9,1720,117DL,MCO,11,80,74,399
10,157,866DA,MCO,14,83,76,399
10,595,841MH,MCO,21,89,83,399
10,706,129DL,MCO,26,92,87,399
10,991,913DL,MCO,9,78,74,399
10,995,130DL,MCO,12,83,81,399
10,1039,122DL,MCO,15,84,76,399
10,1097,827MH,MCO,12,82,73,399
10,1129,827MH,MCO,24,93,85,399
10,1251,828MH,MCO,18,86,83,399
10,1448,655DL,MCO,24,80,88,399
10,1567,827MH,MCO,16,81,76,399
10,1720,171DZ,MCO,13,80,74,399
11,157,865DA,MCO,16,83,84,399
11,595,826MH,MCO,22,89,88,399
11,706,140LL,MCO,19,92,80,399
11,991,981DL,MCO,8,78,65,399
11,995,137DL,MCO,19,83,85,399
11,1039,171DZ,MCO,16,84,79,399
11,1097,840MH,MCO,17,82,78,399
11,1129,840MH,MCO,12,93,75,399
11,1251,826MH,MCO,15,86,76,399
11,1448,633DL,MCO,19,80,77,399
11,1567,840MH,MCO,10,81,69,399
11,1720,134DL,MCO,15,80,74,399
12,157,861DA,MCO,15,83,74,399
12,595,832MH,MCO,23,89,81,399
12,706,118DL,MCO,35,92,95,399
12,991,975DL,MCO,24,78,85,399
12,995,171DZ,MCO,14,83,73,399
12,1039,175DZ,MCO,16,84,77,399
12,1097,833MH,MCO,14,82,75,399
12,1129,833MH,MCO,25,93,85,399
12,1251,843MH,MCO,25,86,89,399
12,1448,692DL,MCO,19,80,78,399
12,1567,833MH,MCO,17,81,75,399
12,1720,123D,MCO,14,80,79,399
13,157,864DA,MCO,14,83,75,399
13,595,827MH,MCO,30,89,92,399
13,706,132D,MCO,36,92,97,399
13,991,925DL,MCO,15,78,73,399
13,995,144DA,MCO,18,83,78,399
13,1039,172DZ,MCO,12,84,73,399
13,1097,839MH,MCO,13,82,74,399
13,1129,839MH,MCO,28,93,86,399
13,1251,840MH,MCO,27,86,89,399
13,1448,676DL,MCO,19,80,81,399
13,1567,839MH,MCO,15,81,75,399
13,1720,1402A,MCO,14,80,73,399
14,157,867DA,MCO,14,83,72,399
14,595,830MH,MCO,23,89,85,399
14,706,140LL,MCO,36,92,98,399
14,991,914DE,MCO,16,78,83,399
14,995,178DZ,MCO,21,83,85,399
14,1039,119DL,MCO,14,84,78,399
14,1097,840MH,MCO,14,82,75,399
14,1129,840MH,MCO,22,93,86,399
14,1251,839MH,MCO,25,86,89,399
14,1448,116DL,MCO,23,80,91,399
14,1567,840MH,MCO,17,81,81,399
14,1720,1402A,MCO,14,80,78,399
15,157,866DA,MCO,17,83,85,399
15,595,834MH,MCO,18,89,91,399
15,706,117DL,MCO,41,92,102,399
15,991,939DL,MCO,13,78,70,399
15,995,135DL,MCO,18,83,81,399
15,1039,138DL,MCO,27,84,94,399
15,1097,841MH,MCO,13,82,75,399
15,1129,841MH,MCO,36,93,98,399
15,1251,825MH,MCO,14,86,73,399
15,1448,116DL,MCO,27,80,85,399
15,1567,841MH,MCO,15,81,74,399
15,1720,138DL,MCO,17,80,79,399
16,157,865DA,MCO,17,83,74,399
16,595,827MH,MCO,24,89,83,399
16,706,118DL,MCO,23,92,84,399
16,991,938DL,MCO,13,78,74,399
16,995,133D,MCO,25,83,91,399
16,1039,138DL,MCO,12,84,72,399
16,1097,833MH,MCO,17,82,80,399
16,1129,833MH,MCO,19,93,75,399
16,1251,826MH,MCO,23,86,82,399
16,1448,143DA,MCO,16,80,79,399
16,1567,833MH,MCO,17,81,75,399
16,1720,118DL,MCO,13,80,72,399
17,157,865DA,MCO,12,83,75,399
17,595,840MH,MCO,27,89,87,399
17,706,173DZ,MCO,36,92,96,399
17,991,957DL,MCO,18,78,83,399
17,995,123D,MCO,20,83,88,399
17,1039,181D,MCO,19,84,79,399
17,1097,829MH,MCO,22,82,84,399
17,1129,829MH,MCO,18,93,81,399
17,1251,843MH,MCO,20,86,79,399
17,1448,143DA,MCO,23,80,80,399
17,1567,829MH,MCO,13,81,73,399
17,1720,133D,MCO,12,80,72,399
18,157,867DA,MCO,20,83,80,399
18,595,843MH,MCO,22,89,81,399
18,706,126DL,MCO,23,92,87,399
18,991,933DL,MCO,15,78,76,399
18,995,119DL,MCO,14,83,76,399
18,1039,119DL,MCO,14,84,79,399
18,1097,866DA,MCO,62,82,81,399
18,1129,841MH,MCO,13,93,75,399
18,1251,833MH,MCO,26,86,88,399
18,1448,618DL,MCO,22,80,82,399
18,1567,845MH,MCO,15,81,76,399
18,1720,144DA,MCO,12,80,74,399
19,157,866DA,MCO,18,83,75,399
19,595,123D,MCO,29,89,91,399
19,706,175DZ,MCO,32,92,97,399
19,991,991DL,MCO,16,78,79,399
19,995,140LL,MCO,16,83,83,399
19,1039,135DL,MCO,22,84,97,399
19,1097,835MH,MCO,19,82,79,399
19,1129,835MH,MCO,48,93,108,399
19,1251,825MH,MCO,17,86,83,399
19,1448,620DL,MCO,16,80,79,399
19,1567,835MH,MCO,22,81,86,399
19,1720,126DL,MCO,18,80,83,399
20,157,866DA,MCO,23,83,84,399
20,595,834MH,MCO,23,89,83,399
20,706,138DL,MCO,34,92,109,399
20,991,969DL,MCO,11,78,68,399
20,995,131D,MCO,19,83,85,399
20,1039,126DL,MCO,17,84,90,399
20,1097,841MH,MCO,15,82,83,399
20,1129,841MH,MCO,32,93,98,399
20,1251,845MH,MCO,23,86,98,399
20,1448,177DZ,MCO,23,80,82,399
20,1567,841MH,MCO,14,81,77,399
20,1720,129DL,MCO,22,80,82,399
21,157,864DA,MCO,15,83,76,399
21,595,825MH,MCO,30,89,89,399
21,706,1402A,MCO,45,92,104,399
21,991,956DL,MCO,9,78,67,399
21,995,135DL,MCO,17,83,76,399
21,1039,175DZ,MCO,30,84,88,399
21,1097,845MH,MCO,18,82,77,399
21,1129,845MH,MCO,41,93,105,399
21,1251,839MH,MCO,19,86,80,399
21,1448,126DL,MCO,19,80,83,399
21,1567,845MH,MCO,18,81,75,399
21,1720,120DL,MCO,10,80,68,399
22,157,865DA,MCO,19,83,79,399
22,595,834MH,MCO,40,89,97,399
22,706,174DZ,MCO,30,92,88,399
22,991,956DL,MCO,11,78,69,399
22,995,127DL,MCO,26,83,85,399
22,1039,177DZ,MCO,21,84,80,399
22,1097,825MH,MCO,17,82,79,399
22,1129,825MH,MCO,20,93,81,399
22,1251,843MH,MCO,28,86,92,399
22,1448,139DL,MCO,19,80,78,399
22,1567,825MH,MCO,15,81,79,399
22,1720,140LL,MCO,12,80,71,399
23,157,867DA,MCO,16,83,78,399
23,595,841MH,MCO,23,89,83,399
23,706,124DE,MCO,13,92,79,399
23,991,921DL,MCO,13,78,71,399
23,995,136DL,MCO,14,83,77,399
23,1039,132D,MCO,10,84,72,399
23,1097,838MH,MCO,14,82,75,399
23,1129,838MH,MCO,22,93,84,399
23,1251,831MH,MCO,17,86,76,399
23,1448,144DA,MCO,15,80,79,399
23,1567,838MH,MCO,11,81,70,399
23,1720,131D,MCO,16,80,77,399
24,157,864DA,MCO,14,83,71,399
24,595,835MH,MCO,31,89,90,399
24,706,117DL,MCO,27,92,87,399
24,991,925DL,MCO,14,78,72,399
24,995,137DL,MCO,20,83,81,399
24,1039,122DL,MCO,15,84,74,399
24,1097,833MH,MCO,10,82,68,399
24,1129,833MH,MCO,23,93,83,399
24,1251,845MH,MCO,19,86,78,399
24,1448,119DL,MCO,20,80,78,399
24,1567,833MH,MCO,16,81,72,399
24,1720,120DL,MCO,15,80,74,399
25,157,865DA,MCO,14,83,73,399
25,595,834MH,MCO,19,89,77,399
25,706,143DA,MCO,28,92,88,399
25,991,909DL,MCO,10,78,68,399
25,995,136DL,MCO,18,83,78,399
25,1039,119DL,MCO,21,84,86,399
25,1097,831MH,MCO,16,82,76,399
25,1129,831MH,MCO,31,93,91,399
25,1251,836MH,MCO,31,86,90,399
25,1448,635DL,MCO,24,80,79,399
25,1567,831MH,MCO,14,81,80,399
25,1720,133D,MCO,18,80,79,399
26,157,867DA,MCO,14,83,75,399
26,595,838MH,MCO,19,89,82,399
26,706,176DZ,MCO,36,92,101,399
26,991,969DL,MCO,16,78,78,399
26,995,140LL,MCO,18,83,87,399
26,1039,127DL,MCO,15,84,76,399
26,1097,827MH,MCO,11,82,73,399
26,1129,827MH,MCO,28,93,95,399
26,1251,829MH,MCO,15,86,79,399
26,1448,663D,MCO,21,80,83,399
26,1567,827MH,MCO,15,81,76,399
26,1720,125DL,MCO,17,80,78,399
27,157,860DA,MCO,16,83,76,399
27,595,833MH,MCO,21,89,85,399
27,706,136DL,MCO,26,92,89,399
27,991,941DL,MCO,12,78,75,399
27,995,125DL,MCO,18,83,80,399
27,1039,128DL,MCO,23,84,86,399
27,1097,836MH,MCO,15,82,75,399
27,1129,836MH,MCO,34,93,105,399
27,1251,839MH,MCO,16,86,83,399
27,1448,617DL,MCO,23,80,88,399
27,1567,836MH,MCO,15,81,74,399
27,1720,132D,MCO,19,80,83,399
28,157,864DA,MCO,22,83,87,399
28,595,845MH,MCO,30,89,95,399
28,706,173DZ,MCO,26,92,87,399
28,991,977DL,MCO,20,78,83,399
28,995,122DL,MCO,30,83,92,399
28,1039,122DL,MCO,24,84,86,399
28,1097,835MH,MCO,14,82,84,399
28,1129,835MH,MCO,42,93,111,399
28,1251,832MH,MCO,12,86,70,399
28,1448,124DE,MCO,23,80,84,399
28,1567,835MH,MCO,12,81,72,399
28,1720,128DL,MCO,19,80,81,399
29,157,867DA,MCO,56,83,115,399
29,595,839MH,MCO,61,89,122,399
29,706,140LL,MCO,34,92,95,399
29,991,949DL,MCO,15,78,75,399
29,995,129DL,MCO,30,83,88,399
29,1039,121DE,MCO,27,84,93,399
29,1097,833MH,MCO,26,82,85,399
29,1129,833MH,MCO,53,93,114,399
29,1251,844MH,MCO,12,86,71,399
29,1448,122DL,MCO,18,80,77,399
29,1567,833MH,MCO,12,81,71,399
29,1720,1402A,MCO,11,80,70,399
30,157,865DA,MCO,15,83,76,399
30,595,839MH,MCO,23,89,87,399
30,706,124DE,MCO,29,92,90,399
30,991,917DE,MCO,10,78,69,399
30,995,137DL,MCO,14,83,77,399
30,1039,118DL,MCO,32,84,97,399
30,1097,838MH,MCO,19,82,84,399
30,1129,838MH,MCO,27,93,91,399
30,1251,834MH,MCO,22,86,83,399
30,1448,139DL,MCO,18,80,81,399
30,1567,838MH,MCO,15,81,73,399
30,1720,144DA,MCO,15,80,78,399
31,157,864DA,MCO,14,83,78,399
31,595,832MH,MCO,26,89,89,399
31,706,175DZ,MCO,40,92,102,399
31,991,909DL,MCO,14,78,76,399
31,995,133D,MCO,24,83,91,399
31,1039,140LL,MCO,35,84,98,399
31,1097,825MH,MCO,16,82,78,399
31,1129,825MH,MCO,24,93,89,399
31,1251,845MH,MCO,17,86,81,399
31,1448,123D,MCO,34,80,98,399
31,1567,825MH,MCO,19,81,81,399
31,1720,177DZ,MCO,12,80,75,399
1,754,398DA,MDW,21,107,108,583
1,842,3734B,MDW,13,110,97,583
1,1212,3735D,MDW,20,116,111,583
1,1484,3734B,MDW,19,115,105,583
1,1547,3730B,MDW,17,109,102,583
2,754,3736C,MDW,14,107,100,583
2,842,396DA,MDW,21,110,108,583
2,1212,3734B,MDW,16,116,114,583
2,1484,396DA,MDW,19,115,107,583
2,1547,395D,MDW,14,109,106,583
3,754,3730B,MDW,21,107,116,583
3,842,3738B,MDW,17,110,104,583
3,1212,398DA,MDW,25,116,121,583
3,1484,3738B,MDW,22,115,116,583
3,1547,3737C,MDW,28,109,120,583
4,754,3734B,MDW,20,107,111,583
4,842,399DA,MDW,15,110,105,583
4,1212,3738B,MDW,22,116,118,583
4,1484,399DA,MDW,18,115,106,583
4,1547,3739,MDW,21,109,110,583
5,754,398DA,MDW,22,107,107,583
5,842,397DA,MDW,26,110,114,583
5,1212,399DA,MDW,25,116,115,583
5,1484,397DA,MDW,18,115,107,583
5,1547,3730B,MDW,28,109,114,583
6,754,3739,MDW,15,107,102,583
6,842,3736C,MDW,16,110,102,583
6,1212,397DA,MDW,13,116,106,583
6,1484,3736C,MDW,22,115,110,583
6,1547,3732J,MDW,12,109,100,583
7,754,399DA,MDW,23,107,115,583
7,842,3732J,MDW,13,110,99,583
7,1212,3736C,MDW,17,116,110,583
7,1484,3732J,MDW,18,115,101,583
7,1547,396DA,MDW,14,109,101,583
8,754,397DA,MDW,12,107,111,583
8,842,3737C,MDW,18,110,102,583
8,1212,3732J,MDW,24,116,114,583
8,1484,3737C,MDW,19,115,101,583
8,1547,3731T,MDW,39,109,122,583
9,754,3736C,MDW,25,107,111,583
9,842,3734B,MDW,14,110,113,583
9,1212,399DA,MDW,11,116,97,583
9,1484,3734B,MDW,13,115,97,583
9,1547,3738B,MDW,12,109,101,583
10,754,3738B,MDW,17,107,108,583
10,842,3732J,MDW,16,110,103,583
10,1212,398DA,MDW,16,116,105,583
10,1484,3732J,MDW,17,115,102,583
10,1547,396DA,MDW,14,109,99,583
11,754,3752,MDW,9,107,94,583
11,842,3737C,MDW,8,110,94,583
11,1212,3732J,MDW,11,116,117,583
11,1484,3737C,MDW,11,115,97,583
11,1547,3736C,MDW,15,109,96,583
12,754,398DA,MDW,18,107,104,583
12,842,3737C,MDW,17,110,101,583
12,1212,397DA,MDW,20,116,104,583
12,1484,3737C,MDW,31,115,117,583
12,1547,3738B,MDW,15,109,100,583
13,754,3732J,MDW,18,107,110,583
13,842,3738B,MDW,16,110,103,583
13,1212,3737C,MDW,16,116,102,583
13,1484,3738B,MDW,22,115,103,583
13,1547,3739,MDW,16,109,107,583
14,754,397DA,MDW,31,107,121,583
14,842,3739,MDW,13,110,95,583
14,1212,398DA,MDW,21,116,101,583
14,1484,3739,MDW,29,115,112,583
14,1547,3736C,MDW,17,109,98,583
15,754,3737C,MDW,22,107,116,583
15,842,3731T,MDW,29,110,123,583
15,1212,3737C,MDW,14,116,115,583
15,1484,3731T,MDW,24,115,110,583
15,1547,3738B,MDW,15,109,105,583
16,754,3735D,MDW,14,107,113,583
16,842,395D,MDW,20,110,120,583
16,1212,3734B,MDW,14,116,111,583
16,1484,395D,MDW,25,115,118,583
16,1547,3739,MDW,14,109,113,583
17,754,3737C,MDW,28,107,115,583
17,842,399DA,MDW,21,110,115,583
17,1212,397DA,MDW,23,116,115,583
17,1484,399DA,MDW,23,115,113,583
17,1547,3738B,MDW,18,109,111,583
18,754,3734B,MDW,31,107,117,583
18,842,3730B,MDW,17,110,102,583
18,1212,397DA,MDW,36,116,127,583
18,1484,3730B,MDW,43,115,128,583
18,1547,398DA,MDW,18,109,114,583
19,754,3731T,MDW,11,107,96,583
19,842,3739,MDW,16,110,110,583
19,1212,3734B,MDW,23,116,126,583
19,1484,3739,MDW,43,115,154,583
19,1547,3737C,MDW,25,109,113,583
20,754,397DA,MDW,37,107,137,583
20,842,3761R,MDW,13,110,102,583
20,1212,3739,MDW,12,116,110,583
20,1484,3761R,MDW,18,115,104,583
20,1547,3730B,MDW,18,109,109,583
21,754,3734B,MDW,20,107,116,583
21,842,398DA,MDW,18,110,110,583
21,1212,3761R,MDW,16,116,108,583
21,1484,398DA,MDW,18,115,109,583
21,1547,3731T,MDW,19,109,113,583
22,754,3733Z,MDW,13,107,105,583
22,842,3731T,MDW,13,110,98,583
22,1212,398DA,MDW,31,116,121,583
22,1484,3731T,MDW,27,115,114,583
22,1547,397DA,MDW,19,109,105,583
23,754,3735D,MDW,18,107,104,583
23,842,3733Z,MDW,19,110,102,583
23,1212,3731T,MDW,19,116,108,583
23,1484,3733Z,MDW,14,115,110,583
23,1547,399DA,MDW,16,109,104,583
24,754,398DA,MDW,21,107,113,583
24,842,399DA,MDW,12,110,99,583
24,1212,3738B,MDW,31,116,119,583
24,1484,399DA,MDW,12,115,100,583
24,1547,3765,MDW,14,109,100,583
25,754,3731T,MDW,17,107,106,583
25,842,396DA,MDW,17,110,105,583
25,1212,3733Z,MDW,23,116,119,583
25,1484,396DA,MDW,23,115,108,583
25,1547,3735D,MDW,17,109,103,583
26,754,3738B,MDW,21,107,107,583
26,842,395D,MDW,13,110,102,583
26,1212,396DA,MDW,21,116,118,583
26,1484,395D,MDW,11,115,101,583
26,1547,3736C,MDW,18,109,107,583
27,754,3733Z,MDW,16,107,109,583
27,842,399DA,MDW,17,110,105,583
27,1212,395D,MDW,20,116,117,583
27,1484,399DA,MDW,16,115,104,583
27,1547,3739,MDW,23,109,116,583
28,754,396DA,MDW,28,107,122,583
28,842,3730B,MDW,34,110,123,583
28,1212,399DA,MDW,6,116,92,583
28,1484,3730B,MDW,27,115,122,583
28,1547,3735D,MDW,24,109,118,583
29,754,395D,MDW,29,107,121,583
29,842,3731T,MDW,18,110,112,583
29,1212,3730B,MDW,11,116,104,583
29,1484,3731T,MDW,20,115,113,583
29,1547,3738B,MDW,16,109,104,583
30,754,399DA,MDW,12,107,101,583
30,842,398DA,MDW,14,110,101,583
30,1212,3736C,MDW,17,116,104,583
30,1484,398DA,MDW,20,115,109,583
30,1547,396DA,MDW,19,109,107,583
31,754,3730B,MDW,22,107,110,583
31,842,396DA,MDW,17,110,108,583
31,1212,398DA,MDW,32,116,126,583
31,1484,396DA,MDW,22,115,111,583
31,1547,3733Z,MDW,32,109,118,583
1,491,996DL,MEM,13,87,78,327
1,579,948DL,MEM,29,78,85,327
1,891,943DL,MEM,16,83,75,327
1,963,933DL,MEM,23,84,85,327
1,1065,907DE,MEM,20,77,87,327
1,1149,917DL,MEM,13,81,72,327
1,1431,900DE,MEM,32,82,90,327
1,1779,978DL,MEM,22,82,94,327
2,491,982DL,MEM,21,87,79,327
2,579,971DL,MEM,25,78,85,327
2,891,901DE,MEM,12,83,70,327
2,963,954DL,MEM,21,84,79,327
2,1065,900DE,MEM,30,77,90,327
2,1149,937DL,MEM,11,81,72,327
2,1431,909DE,MEM,14,82,70,327
2,1779,997DL,MEM,25,82,88,327
3,491,987DL,MEM,38,87,93,327
3,579,982DL,MEM,15,78,76,327
3,891,961DL,MEM,22,83,81,327
3,963,990DL,MEM,22,84,80,327
3,1065,971DL,MEM,15,77,69,327
3,1149,950DL,MEM,14,81,72,327
3,1431,972DL,MEM,24,82,78,327
3,1779,967DL,MEM,20,82,75,327
4,491,947DL,MEM,15,87,70,327
4,579,911DE,MEM,29,78,83,327
4,891,979DL,MEM,25,83,79,327
4,963,986DL,MEM,28,84,83,327
4,1065,982DL,MEM,13,77,68,327
4,1149,964DL,MEM,16,81,73,327
4,1431,908DE,MEM,20,82,75,327
4,1779,926DL,MEM,17,82,71,327
5,491,912DL,MEM,11,87,62,327
5,579,913DE,MEM,40,78,94,327
5,891,992DL,MEM,23,83,79,327
5,963,934DL,MEM,22,84,77,327
5,1065,911DE,MEM,16,77,72,327
5,1149,3763D,MEM,12,81,67,327
5,1431,973DL,MEM,17,82,72,327
5,1779,953DL,MEM,28,82,89,327
6,491,920DL,MEM,28,87,84,327
6,579,965DL,MEM,25,78,78,327
6,891,970DL,MEM,12,83,69,327
6,963,926DL,MEM,27,84,87,327
6,1065,913DE,MEM,15,77,71,327
6,1149,954DL,MEM,17,81,74,327
6,1431,971DL,MEM,19,82,75,327
6,1779,909DE,MEM,12,82,69,327
7,491,915DE,MEM,11,87,74,327
7,579,954DL,MEM,24,78,78,327
7,891,923DL,MEM,16,83,75,327
7,963,903DL,MEM,30,84,95,327
7,1065,965DL,MEM,24,77,82,327
7,1149,931DL,MEM,21,81,86,327
7,1431,941DL,MEM,17,82,75,327
7,1779,984DL,MEM,31,82,104,327
8,491,940DL,MEM,19,87,79,327
8,579,991DL,MEM,23,78,80,327
8,891,955DL,MEM,18,83,81,327
8,963,919DL,MEM,39,84,103,327
8,1065,941DL,MEM,15,77,74,327
8,1149,959DL,MEM,11,81,73,327
8,1431,913DL,MEM,23,82,86,327
